id,text,term,label
858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,Service,positive
858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,maitre,positive
858,Service is highly refined: our seating was delayed 35 minutes past our reservation and the maitre d' apologized and regularly kept us apprised of progress.,reservation,negative
859,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",bartender,positive
859,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",champagne,neutral
859,"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.",turnip soup with pureed basil,positive
864,The portions are small but being that the food was so good makes up for that.,portions,negative
864,The portions are small but being that the food was so good makes up for that.,food,positive
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,crabmeat lasagna,positive
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,chocolate bread pudding,positive
865,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.,dessert,positive
866,The staff there is very attentive and down to earth.,staff,positive
869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,ambience,positive
869,The ambience is authentic and relaxing and we have always received attentive and prompt service.,service,positive
870,"In addition, the food is very good and the prices are reasonable.",food,positive
870,"In addition, the food is very good and the prices are reasonable.",prices,positive
871,"If you go for the pre-theatre menu, it's an even greater deal.",pre-theatre menu,positive
872,I would highly recommend this place to anyone looking for a casual atmosphere that whisks you away to the left bank of the river Seine.,atmosphere,positive
874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",pre-theater menu,positive
874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",roasted tomato soup with chevre,positive
874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",steak frites,positive
874,"I went at 6:00 PM specifically for the pre-theater menu ($19.95 for roasted tomato soup with chevre, steak frites, creme brulee) and it was marvelous.",creme brulee,positive
877,So some of the reviews here are accurate about the crowd and noise.,crowd,negative
877,So some of the reviews here are accurate about the crowd and noise.,noise,negative
878,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.",meal,positive
878,"So if you want a nice, enjoyable meal at Montparnasse, go early for the pre-theater prix-fixe.",pre-theater prix-fixe,positive
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambiance,positive
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",atmosphere,positive
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",food,negative
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",service,negative
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken casserole,negative
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",chicken,negative
883,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone.",meat,negative
885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",place,positive
885,"While this is a pretty place in that overly cute French way, the food was insultingly horrible.",food,negative
